phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
8011833,http://bit.do/BP-web,http://www.phishtank.com/phish_detail.php?phish_id=8011833,2023-01-20T15:06:14+00:00,yes,2023-01-20T15:42:15+00:00,yes,Other
7683225,https://network360006.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7683225,2022-08-23T22:45:11+00:00,yes,2022-08-23T22:53:24+00:00,yes,Other
8131610,https://ipfs.eth.aragon.network/ipfs/bafybeieqilhn5yjrdt2cs46bglcamzimrcgbfuvq3yec2nki7xbcru5tiu/bdn6-hser-sj3e.html,http://www.phishtank.com/phish_detail.php?phish_id=8131610,2023-04-28T03:33:22+00:00,yes,2023-04-28T03:43:45+00:00,yes,Other
8135559,https://trawber.cyou/inclairoi8.php,http://www.phishtank.com/phish_detail.php?phish_id=8135559,2023-05-02T04:39:56+00:00,yes,2023-05-02T04:42:35+00:00,yes,Other
8136313,https://gateway.pinata.cloud/ipfs/bafybeigegku6ysoxc76ummls4gtocx5q4jnb5uluyath7d4umf6aafkxha/,http://www.phishtank.com/phish_detail.php?phish_id=8136313,2023-05-02T17:41:33+00:00,yes,2023-05-02T17:52:31+00:00,yes,Other
8033703,https://etc-dfkfere.justdied.com/,http://www.phishtank.com/phish_detail.php?phish_id=8033703,2023-02-11T12:54:07+00:00,yes,2023-02-11T13:12:09+00:00,yes,Other
8043586,https://s3.amazonaws.com/appforest_uf/f1676454797331x144193613321837340/mkl.html,http://www.phishtank.com/phish_detail.php?phish_id=8043586,2023-02-21T06:11:16+00:00,yes,2023-02-21T06:22:30+00:00,yes,Other
8133964,https://att-mail-102890.weeblysite.com/,http://www.phishtank.com/phish_detail.php?phish_id=8133964,2023-04-30T00:18:59+00:00,yes,2023-04-30T00:25:43+00:00,yes,Other
8019407,https://dev-corpo-bl-gt0.pantheonsite.io/,http://www.phishtank.com/phish_detail.php?phish_id=8019407,2023-01-28T18:59:06+00:00,yes,2023-01-28T19:04:07+00:00,yes,Other
8125271,https://gateway.pinata.cloud/ipfs/bafybeidggkmgyk4n37jvqs7dzgu5o7aayrdm66vd2sym6bufx37ezctr3i,http://www.phishtank.com/phish_detail.php?phish_id=8125271,2023-04-23T03:13:53+00:00,yes,2023-04-23T03:17:11+00:00,yes,Other
7983551,https://us-packagesservice.com/TRKPCK44855/track/U998532552644/,http://www.phishtank.com/phish_detail.php?phish_id=7983551,2022-12-21T16:37:26+00:00,yes,2022-12-21T16:41:41+00:00,yes,Other
8118210,https://birger.arkadiusz.info.pl/aliegro/email@example.com,http://www.phishtank.com/phish_detail.php?phish_id=8118210,2023-04-16T07:04:44+00:00,yes,2023-04-16T14:36:23+00:00,yes,Allegro
8037453,http://nimh.gov.vn/zq/index.html#redacted@abuse.ionos.com,http://www.phishtank.com/phish_detail.php?phish_id=8037453,2023-02-15T04:52:25+00:00,yes,2023-02-15T05:03:55+00:00,yes,Other
8130115,https://formaloo.net/f3mxs,http://www.phishtank.com/phish_detail.php?phish_id=8130115,2023-04-27T15:50:53+00:00,yes,2023-04-27T16:06:15+00:00,yes,Other
8048193,https://league-free-rp1.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8048193,2023-02-24T17:10:20+00:00,yes,2023-02-24T17:22:07+00:00,yes,Other
7974670,https://sites.google.com/view/uxgkmyhzdetl6/,http://www.phishtank.com/phish_detail.php?phish_id=7974670,2022-12-12T17:43:18+00:00,yes,2022-12-12T17:52:39+00:00,yes,Facebook
8050293,http://www.kueronakayaeotn.co.jp.kuerocekayaoato.ndowub.top/ai/,http://www.phishtank.com/phish_detail.php?phish_id=8050293,2023-02-26T16:56:24+00:00,yes,2023-02-26T17:11:56+00:00,yes,Other
7975843,https://www.bscvenusio.com/,http://www.phishtank.com/phish_detail.php?phish_id=7975843,2022-12-13T17:28:55+00:00,yes,2023-02-21T03:42:49+00:00,yes,Other
8015529,https://feedingsetpay-01.entrydns.org/?verify,http://www.phishtank.com/phish_detail.php?phish_id=8015529,2023-01-24T21:54:01+00:00,yes,2023-01-24T22:05:44+00:00,yes,Amazon.com
8095356,http://www.ape-clubyacht.com,http://www.phishtank.com/phish_detail.php?phish_id=8095356,2023-03-29T02:41:29+00:00,yes,2023-03-29T02:44:22+00:00,yes,Other
8013752,http://node3yieldrobot.com,http://www.phishtank.com/phish_detail.php?phish_id=8013752,2023-01-23T10:56:22+00:00,yes,2023-01-23T11:06:22+00:00,yes,Other
8024206,https://provincia11.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8024206,2023-02-02T18:24:59+00:00,yes,2023-02-02T18:32:35+00:00,yes,Other
8131107,https://ipfs.io/ipfs/Qmb6NZE3twkjHXz7DGZXku89eRQTFVLNgSMaGrFYLQGxDc,http://www.phishtank.com/phish_detail.php?phish_id=8131107,2023-04-28T02:40:23+00:00,yes,2023-04-28T02:43:18+00:00,yes,Other
8026779,http://help-center506.crabdance.com/verify,http://www.phishtank.com/phish_detail.php?phish_id=8026779,2023-02-05T21:46:20+00:00,yes,2023-02-05T21:51:57+00:00,yes,Other
7996023,https://blackboxlabz.com/AGRINFFR/agregion/,http://www.phishtank.com/phish_detail.php?phish_id=7996023,2023-01-04T00:05:18+00:00,yes,2023-01-04T00:10:19+00:00,yes,Other
8133466,https://bafybeif2pzrtw27gsxk7hm4clyzzr4nbf7zqre7k6c2ll56aqksal5mwjq.ipfs.nftstorage.link//ddoonnvde.html,http://www.phishtank.com/phish_detail.php?phish_id=8133466,2023-04-29T03:10:44+00:00,yes,2023-04-29T03:16:34+00:00,yes,Other
7999279,http://synspad.firebaseapp.com,http://www.phishtank.com/phish_detail.php?phish_id=7999279,2023-01-06T11:56:19+00:00,yes,2023-01-06T12:09:43+00:00,yes,Other
8062930,https://theskyhospitality.com/fiobank/login.php?id=ceconline,http://www.phishtank.com/phish_detail.php?phish_id=8062930,2023-03-06T07:27:44+00:00,yes,2023-03-06T07:35:28+00:00,yes,Other
8016894,https://9c2a18ba-b516-4b98-9fac-5e4686794ed3.id.repl.co/,http://www.phishtank.com/phish_detail.php?phish_id=8016894,2023-01-26T00:10:29+00:00,yes,2023-01-26T00:22:28+00:00,yes,Other
8100933,https://minhnguyenvn.ml/aa,http://www.phishtank.com/phish_detail.php?phish_id=8100933,2023-04-02T01:48:47+00:00,yes,2023-04-02T01:55:12+00:00,yes,Other
8054622,https://www.koyamatq.co.br6d1.com.cn/,http://www.phishtank.com/phish_detail.php?phish_id=8054622,2023-03-01T02:04:20+00:00,yes,2023-03-01T02:07:48+00:00,yes,Other
8050412,https://cool-waterfall-35c5.qe85lj1h.workers.dev/,http://www.phishtank.com/phish_detail.php?phish_id=8050412,2023-02-26T17:07:48+00:00,yes,2023-02-26T17:22:17+00:00,yes,Other
7923017,https://caseid1005789345734958.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7923017,2022-11-05T01:37:52+00:00,yes,2022-11-05T01:42:39+00:00,yes,Other
8062184,https://soumya-197.github.io/instalogin.github.io/,http://www.phishtank.com/phish_detail.php?phish_id=8062184,2023-03-05T02:24:17+00:00,yes,2023-03-05T02:35:17+00:00,yes,Instagram
8027285,http://www.metzhgosk.com,http://www.phishtank.com/phish_detail.php?phish_id=8027285,2023-02-06T04:12:30+00:00,yes,2023-02-06T04:22:42+00:00,yes,Other
8050008,http://www.pockatacad.co.jp.lsbvfy.top/ai/registration.php,http://www.phishtank.com/phish_detail.php?phish_id=8050008,2023-02-26T04:56:42+00:00,yes,2023-02-26T05:03:56+00:00,yes,Other
7606434,https://www.jexhelp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7606434,2022-07-19T08:33:54+00:00,yes,2022-10-20T23:53:01+00:00,yes,Other
8130057,https://bafybeie6n47su5ivssi66r3qfoass4egdv6kj3jea5sg6hczze6z2f5e34.ipfs.dweb.link/webapp.html?email=jose.anzois.tst@siemens.com,http://www.phishtank.com/phish_detail.php?phish_id=8130057,2023-04-27T15:00:38+00:00,yes,2023-04-27T16:06:15+00:00,yes,Other
8054075,https://cybcharts-connect.com,http://www.phishtank.com/phish_detail.php?phish_id=8054075,2023-02-28T19:13:00+00:00,yes,2023-02-28T19:15:43+00:00,yes,Steam
8055739,https://notificaccionbloqueoinusual--alertabisa.repl.co/,http://www.phishtank.com/phish_detail.php?phish_id=8055739,2023-03-01T21:16:57+00:00,yes,2023-03-01T21:24:39+00:00,yes,Other
8080689,https://pancakeswap.direct/,http://www.phishtank.com/phish_detail.php?phish_id=8080689,2023-03-18T03:19:36+00:00,yes,2023-03-20T13:35:27+00:00,yes,Other
7966376,https://pocztapolsalka58.jamcompprechicle.cf/?tranzakt38496,http://www.phishtank.com/phish_detail.php?phish_id=7966376,2022-12-05T08:45:48+00:00,yes,2022-12-05T08:53:12+00:00,yes,Other
8013761,http://app-quickprotocols.tech,http://www.phishtank.com/phish_detail.php?phish_id=8013761,2023-01-23T11:16:25+00:00,yes,2023-01-23T11:22:24+00:00,yes,Other
8043250,http://oolxdelivery.345432.xyz/hp2lebzz/KQpvi5/8/,http://www.phishtank.com/phish_detail.php?phish_id=8043250,2023-02-20T19:31:37+00:00,yes,2023-02-20T19:32:38+00:00,yes,Other
7983206,https://rondo.su/mbanku-poland/startpage.php,http://www.phishtank.com/phish_detail.php?phish_id=7983206,2022-12-21T08:01:16+00:00,yes,2022-12-22T07:52:09+00:00,yes,Other
8047822,https://euw-league0flegends-2023lunar-emperor-orb.000webhostapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8047822,2023-02-24T12:08:33+00:00,yes,2023-02-24T12:12:53+00:00,yes,Other
7569744,https://snbcvertess.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7569744,2022-06-29T00:37:10+00:00,yes,2022-06-29T00:42:40+00:00,yes,Other
8025553,https://34535345353--0989079.repl.co/,http://www.phishtank.com/phish_detail.php?phish_id=8025553,2023-02-04T00:20:58+00:00,yes,2023-02-04T00:32:49+00:00,yes,Other
8127753,http://4jf8x77k.square.site/,http://www.phishtank.com/phish_detail.php?phish_id=8127753,2023-04-24T17:11:57+00:00,yes,2023-04-27T08:54:41+00:00,yes,Other
8032289,https://demo3.cloudwp.dev/trial-xw6u211w/wp-admin/dkbo/-/fbs/,http://www.phishtank.com/phish_detail.php?phish_id=8032289,2023-02-10T03:42:04+00:00,yes,2023-02-10T04:04:11+00:00,yes,Other
8132616,https://sites.google.com/view/dfhdfjdfwerwer,http://www.phishtank.com/phish_detail.php?phish_id=8132616,2023-04-28T15:33:13+00:00,yes,2023-04-28T16:15:59+00:00,yes,Other
8013603,https://www.shizuokabannkco-jp.ktstbtm.com/client/index_pc.html,http://www.phishtank.com/phish_detail.php?phish_id=8013603,2023-01-23T03:52:33+00:00,yes,2023-02-16T00:52:48+00:00,yes,Other
8121235,https://rustorias.net/steam.html,http://www.phishtank.com/phish_detail.php?phish_id=8121235,2023-04-19T02:50:22+00:00,yes,2023-04-19T03:07:24+00:00,yes,Other
8001268,http://oneiehruwjnvwq.itsaol.com/auth/realms/access/a1b2c3/11cbfe764491da7e907ea6d3c5d07b70?,http://www.phishtank.com/phish_detail.php?phish_id=8001268,2023-01-09T11:07:09+00:00,yes,2023-01-09T11:12:52+00:00,yes,Other
8121084,https://csgo2betta.com/,http://www.phishtank.com/phish_detail.php?phish_id=8121084,2023-04-19T01:53:19+00:00,yes,2023-04-19T02:07:31+00:00,yes,Other
7528939,https://nymo.ee/wp-admin/includes/infomaniak//,http://www.phishtank.com/phish_detail.php?phish_id=7528939,2022-05-30T07:29:56+00:00,yes,2022-05-30T07:42:34+00:00,yes,Other
8115800,https://www.cheddarhirecentre.com/wp-content/themes/mo-wordpress/content/content.php,http://www.phishtank.com/phish_detail.php?phish_id=8115800,2023-04-13T14:15:53+00:00,yes,2023-04-13T18:16:30+00:00,yes,Other
8021546,https://grp02-id-rakute.co.jp.kpemngu.cn/,http://www.phishtank.com/phish_detail.php?phish_id=8021546,2023-01-31T11:01:51+00:00,yes,2023-01-31T11:04:34+00:00,yes,Rakuten
8096381,https://sellacertifica.online,http://www.phishtank.com/phish_detail.php?phish_id=8096381,2023-03-29T16:27:46+00:00,yes,2023-03-30T16:46:33+00:00,yes,Other
8057600,https://anazom.co.ip.ggbu14.com/erro.html,http://www.phishtank.com/phish_detail.php?phish_id=8057600,2023-03-03T04:23:14+00:00,yes,2023-03-03T04:34:29+00:00,yes,Amazon.com
8030103,https://dev-itauvalidarenlinea.pantheonsite.io/,http://www.phishtank.com/phish_detail.php?phish_id=8030103,2023-02-08T15:00:21+00:00,yes,2023-02-08T15:22:04+00:00,yes,Other
8027191,http://help-center116.crabdance.com/verify,http://www.phishtank.com/phish_detail.php?phish_id=8027191,2023-02-06T01:33:00+00:00,yes,2023-02-06T01:42:35+00:00,yes,Other
8011334,http://mail.portale-utente-info.162-0-216-30.cprapid.com/,http://www.phishtank.com/phish_detail.php?phish_id=8011334,2023-01-20T01:37:39+00:00,yes,2023-01-20T01:42:06+00:00,yes,Other
8134626,https://ipfs.io/ipfs/bafybeihrx2yib6wyxewypdgrnkc36ppjv2fcees7utxrg3cvmseuogbama/customindecx.html,http://www.phishtank.com/phish_detail.php?phish_id=8134626,2023-05-01T00:27:34+00:00,yes,2023-05-01T00:35:00+00:00,yes,Other
8096082,https://qgnxtitvnl.duckdns.org/,http://www.phishtank.com/phish_detail.php?phish_id=8096082,2023-03-29T13:49:02+00:00,yes,2023-03-29T13:54:40+00:00,yes,Other
7780718,https://thedrinkersnepal.com/,http://www.phishtank.com/phish_detail.php?phish_id=7780718,2022-09-19T08:00:30+00:00,yes,2022-09-19T08:12:17+00:00,yes,Other
8052240,https://white-haze-a6d9.atdtdehd.workers.dev/,http://www.phishtank.com/phish_detail.php?phish_id=8052240,2023-02-27T22:40:29+00:00,yes,2023-02-27T22:46:12+00:00,yes,Other
8076019,https://alhopital.apps-1and1.net/Dewa/Login/?protected=7704fc1436e0dd6e48903bf1b4e955e6&session=2b9262f6e0dd7de41e78da152bbec7124ede94b6&id_captcha=US_ps,http://www.phishtank.com/phish_detail.php?phish_id=8076019,2023-03-15T11:15:11+00:00,yes,2023-03-15T14:56:13+00:00,yes,Other
8126353,https://www.amazon-co-jp.amaczeon.jqmiwrn.cn,http://www.phishtank.com/phish_detail.php?phish_id=8126353,2023-04-24T02:28:27+00:00,yes,2023-04-24T05:44:45+00:00,yes,Amazon.com
7610794,https://docs.google.com/presentation/d/e/2PACX-1vQ-KGeFTVc1kxvtOLuMXXGLKEe9Xtizvx1eplw1KoFdPHI7VG6aEwmCvi0vmnbjl7PosGPca66J_ULS/pub?start=false&loop=false&delayms=3000,http://www.phishtank.com/phish_detail.php?phish_id=7610794,2022-07-21T11:53:19+00:00,yes,2022-10-18T21:01:05+00:00,yes,Other
8026815,http://help-center479.crabdance.com/verify,http://www.phishtank.com/phish_detail.php?phish_id=8026815,2023-02-05T22:05:22+00:00,yes,2023-02-05T22:12:38+00:00,yes,Other
8082335,https://track-id7368.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8082335,2023-03-20T00:39:26+00:00,yes,2023-03-20T00:44:09+00:00,yes,Other
8051812,https://connection-orangebank-certicode.derlma.com/7352984/,http://www.phishtank.com/phish_detail.php?phish_id=8051812,2023-02-27T16:16:23+00:00,yes,2023-02-27T16:22:10+00:00,yes,Other
8082693,https://mobx.digital/,http://www.phishtank.com/phish_detail.php?phish_id=8082693,2023-03-20T07:27:24+00:00,yes,2023-03-20T07:43:28+00:00,yes,Other
8004028,https://bbuff163.com/,http://www.phishtank.com/phish_detail.php?phish_id=8004028,2023-01-12T01:56:52+00:00,yes,2023-01-17T09:02:43+00:00,yes,Other
8087499,https://ipfs.io/ipfs/Qmc4u35d6UTrLoiYbbW4PyodzicpQPVuiMB9bvJTw7EZ5v,http://www.phishtank.com/phish_detail.php?phish_id=8087499,2023-03-23T03:06:06+00:00,yes,2023-03-23T03:16:41+00:00,yes,Other
8023994,https://ficohsaonlinalert--ofmerica.repl.co,http://www.phishtank.com/phish_detail.php?phish_id=8023994,2023-02-02T15:17:22+00:00,yes,2023-02-02T15:22:49+00:00,yes,Other
8031549,https://virtualquaintcodes.quesecuide88.repl.co/,http://www.phishtank.com/phish_detail.php?phish_id=8031549,2023-02-09T13:51:57+00:00,yes,2023-02-09T14:42:03+00:00,yes,Other
8013633,https://toto-my.com/cgi-bin/index.html,http://www.phishtank.com/phish_detail.php?phish_id=8013633,2023-01-23T06:32:54+00:00,yes,2023-01-23T06:42:26+00:00,yes,Other
8054146,https://enloginemdigitec.space-to-rent.com/,http://www.phishtank.com/phish_detail.php?phish_id=8054146,2023-02-28T20:40:15+00:00,yes,2023-02-28T20:54:33+00:00,yes,Other
8071806,https://ichange.run/,http://www.phishtank.com/phish_detail.php?phish_id=8071806,2023-03-12T05:03:59+00:00,yes,2023-03-12T05:07:53+00:00,yes,Other
8134974,https://business-confirm-appeal-c7f70.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8134974,2023-05-01T01:25:27+00:00,yes,2023-05-01T01:34:18+00:00,yes,Other
8106327,https://the-zen.com/sec/confirm.php,http://www.phishtank.com/phish_detail.php?phish_id=8106327,2023-04-05T08:14:32+00:00,yes,2023-04-05T08:16:04+00:00,yes,Other
8008073,https://genciabosempressasgo.eu.ngrok.io/,http://www.phishtank.com/phish_detail.php?phish_id=8008073,2023-01-17T12:26:03+00:00,yes,2023-01-17T14:02:36+00:00,yes,Other
8007525,https://heloluma.shop/router-app.php,http://www.phishtank.com/phish_detail.php?phish_id=8007525,2023-01-16T18:55:27+00:00,yes,2023-01-16T19:02:38+00:00,yes,Other
8007615,http://dzyedguyze.temp.swtest.ru/,http://www.phishtank.com/phish_detail.php?phish_id=8007615,2023-01-16T20:04:52+00:00,yes,2023-01-16T20:22:03+00:00,yes,Other
8027069,http://help-center253.crabdance.com/verify,http://www.phishtank.com/phish_detail.php?phish_id=8027069,2023-02-06T01:21:27+00:00,yes,2023-02-06T01:32:40+00:00,yes,Other
8020258,http://enoinvest.xyz,http://www.phishtank.com/phish_detail.php?phish_id=8020258,2023-01-30T08:17:32+00:00,yes,2023-01-30T08:23:01+00:00,yes,Other
8046224,https://ibeauty-salon.hu/fi/263hardest/900/index.php,http://www.phishtank.com/phish_detail.php?phish_id=8046224,2023-02-23T01:20:36+00:00,yes,2023-02-23T01:32:56+00:00,yes,Other
7998611,https://visualize-tudoonline-emcasa.com/luiza/?userID=&amp;uri=c5yay5jeNKur+gM74sc7SnEwkV8TL/srr5I0zekayw0=,http://www.phishtank.com/phish_detail.php?phish_id=7998611,2023-01-05T16:46:36+00:00,yes,2023-01-05T16:52:50+00:00,yes,Other
8137732,https://csmoneseliskln.top/auth.php,http://www.phishtank.com/phish_detail.php?phish_id=8137732,2023-05-04T13:45:39+00:00,yes,2023-05-05T22:31:52+00:00,yes,Steam
8125924,https://ipfs.best-practice.se/ipfs/bafybeihzbhh5lnuwqhefhykl6tkvm55kl7krjqxvsxn3jrpjgmcfvdiudu/one-drive.html,http://www.phishtank.com/phish_detail.php?phish_id=8125924,2023-04-23T05:43:38+00:00,yes,2023-04-23T05:45:26+00:00,yes,Other
8073872,https://vzimvb.000webhostapp.com/index.html,http://www.phishtank.com/phish_detail.php?phish_id=8073872,2023-03-14T02:00:39+00:00,yes,2023-03-14T02:35:11+00:00,yes,Other
8047907,http://amzans.com/,http://www.phishtank.com/phish_detail.php?phish_id=8047907,2023-02-24T13:55:16+00:00,yes,2023-02-24T14:03:18+00:00,yes,Other
7938591,https://account-restriction-1000967754.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7938591,2022-11-12T20:23:30+00:00,yes,2022-11-12T20:43:17+00:00,yes,Other
8035144,https://espace-sfr-esim.net/account/clients/login.php,http://www.phishtank.com/phish_detail.php?phish_id=8035144,2023-02-13T14:12:27+00:00,yes,2023-02-13T15:13:07+00:00,yes,Other
8005561,https://sssengineering.co.za/DKB,http://www.phishtank.com/phish_detail.php?phish_id=8005561,2023-01-13T16:30:37+00:00,yes,2023-01-13T16:42:03+00:00,yes,Other
8121115,https://sznanze.com.cn/jp,http://www.phishtank.com/phish_detail.php?phish_id=8121115,2023-04-19T01:59:13+00:00,yes,2023-04-19T02:17:42+00:00,yes,Other
8075449,https://s3.amazonaws.com/appforest_uf/f1678803127195x420687372084271700/index.html,http://www.phishtank.com/phish_detail.php?phish_id=8075449,2023-03-15T02:40:29+00:00,yes,2023-03-15T03:26:16+00:00,yes,Other
8076887,http://www.amazceom-co-jp.amazzeocn.olnbvcg--exzytbuui.top/,http://www.phishtank.com/phish_detail.php?phish_id=8076887,2023-03-16T03:11:07+00:00,yes,2023-03-16T03:17:34+00:00,yes,Other
8047380,https://file-share-from-rita-folder-view.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8047380,2023-02-23T23:40:43+00:00,yes,2023-02-23T23:52:49+00:00,yes,Other
8024805,https://driver-ref016.com/,http://www.phishtank.com/phish_detail.php?phish_id=8024805,2023-02-03T10:05:10+00:00,yes,2023-02-03T21:42:47+00:00,yes,Other
8096703,https://groworm.com/royalcu/royalcu/,http://www.phishtank.com/phish_detail.php?phish_id=8096703,2023-03-29T19:41:34+00:00,yes,2023-03-29T19:44:57+00:00,yes,Other
8099803,https://www.dlrect-smtb.jp.ap1.ib.jwkjvr.com/,http://www.phishtank.com/phish_detail.php?phish_id=8099803,2023-04-01T01:30:46+00:00,yes,2023-04-01T01:35:11+00:00,yes,Sumitomo Mitsui Banking Corporation
8079572,https://masimuddin.com/otp3.php,http://www.phishtank.com/phish_detail.php?phish_id=8079572,2023-03-17T15:30:27+00:00,yes,2023-03-17T15:44:04+00:00,yes,Other
8028045,https://bdrccredsaas--represabancsiaa.repl.co/,http://www.phishtank.com/phish_detail.php?phish_id=8028045,2023-02-06T18:10:50+00:00,yes,2023-02-06T18:23:39+00:00,yes,Other
8058666,http://olive.com.sa/domain.html,http://www.phishtank.com/phish_detail.php?phish_id=8058666,2023-03-04T00:45:12+00:00,yes,2023-03-04T00:55:05+00:00,yes,Other
8131717,https://ipfs.eth.aragon.network/ipfs/bafybeifpylxxg4inibwjxqpzxqfvrb3wgclzdzvzm4arfwni5w6x6ukybi,http://www.phishtank.com/phish_detail.php?phish_id=8131717,2023-04-28T03:46:42+00:00,yes,2023-04-28T03:54:09+00:00,yes,Other
8086823,https://www.dlrect-smtb.jp.ap1.ib.citibrw.com/ibg/client/index_sp.php,http://www.phishtank.com/phish_detail.php?phish_id=8086823,2023-03-22T15:32:36+00:00,yes,2023-03-22T20:25:22+00:00,yes,Other
7969716,http://acikdenizkredim.gq/,http://www.phishtank.com/phish_detail.php?phish_id=7969716,2022-12-08T04:24:59+00:00,yes,2022-12-08T04:41:53+00:00,yes,Other
7952193,https://link.uinsgd.ac.id/63i8p,http://www.phishtank.com/phish_detail.php?phish_id=7952193,2022-11-21T16:00:25+00:00,yes,2023-01-26T10:52:18+00:00,yes,Other
8086473,http://cancerdepiel.info/wp-admin/includes/content/content.php,http://www.phishtank.com/phish_detail.php?phish_id=8086473,2023-03-22T10:48:52+00:00,yes,2023-03-22T10:53:50+00:00,yes,Other
8106713,https://op-areaclienti.eu/web/,http://www.phishtank.com/phish_detail.php?phish_id=8106713,2023-04-05T14:54:51+00:00,yes,2023-04-05T15:06:45+00:00,yes,Other
8120408,https://bancaenlineabcr.herokuapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8120408,2023-04-18T09:09:56+00:00,yes,2023-04-18T12:26:36+00:00,yes,Other
8007256,http://icmcontrol.com,http://www.phishtank.com/phish_detail.php?phish_id=8007256,2023-01-16T13:55:34+00:00,yes,2023-01-16T16:42:14+00:00,yes,Other
8125765,https://mljvveicnf.duckdns.org/,http://www.phishtank.com/phish_detail.php?phish_id=8125765,2023-04-23T04:05:12+00:00,yes,2023-04-23T04:25:47+00:00,yes,Other
8092929,http://mounbeam.network,http://www.phishtank.com/phish_detail.php?phish_id=8092929,2023-03-27T12:38:32+00:00,yes,2023-03-27T12:44:01+00:00,yes,Other
8073436,https://danale16.dreamhosters.com,http://www.phishtank.com/phish_detail.php?phish_id=8073436,2023-03-13T21:10:50+00:00,yes,2023-03-13T21:16:06+00:00,yes,Other
8070851,https://direct.smbcc-co-jp.damericakai.com/,http://www.phishtank.com/phish_detail.php?phish_id=8070851,2023-03-11T20:09:47+00:00,yes,2023-03-11T20:15:57+00:00,yes,Sumitomo Mitsui Banking Corporation
8093850,https://pays-pay.online/,http://www.phishtank.com/phish_detail.php?phish_id=8093850,2023-03-28T04:45:27+00:00,yes,2023-03-29T00:55:16+00:00,yes,PayPay Bank
7408621,https://sites.google.com/view/form-recovery/,http://www.phishtank.com/phish_detail.php?phish_id=7408621,2022-01-11T03:42:25+00:00,yes,2022-01-11T03:43:56+00:00,yes,Facebook
8134357,http://netflixaccount.node:911@env-2949886.node.cloudlets.zone/,http://www.phishtank.com/phish_detail.php?phish_id=8134357,2023-04-30T08:13:43+00:00,yes,2023-04-30T08:28:06+00:00,yes,Netflix
8065104,https://luizasegundaviadeboleto.com/,http://www.phishtank.com/phish_detail.php?phish_id=8065104,2023-03-07T21:26:21+00:00,yes,2023-03-07T21:35:01+00:00,yes,Other
8104176,http://49.51.43.12/v3/signin/identifier?dsh=S436899406:1680595509553290&amp;followup=https://accounts.google.com/&amp;ifkv=AQMjQ7QyROPzn0qaqnYvX4_aw7qH8RajahyDV4UI8mo2Mw7SaNi-z6QQG4MH4pDlzJ2gDPTt_nm2&amp;passive=1209600&amp;continue=https://accounts.google.com/&amp;flowName=GlifWebSignIn&amp;flowEntry=ServiceLogin&amp;ifkv=AQMjQ7R53ZqzXukz93kmqAaEyXTJ6mKm7m8u77soyM8ehFDUZ6xAAamr6EEIGuDp6wMU4GZ5uvr2ig,http://www.phishtank.com/phish_detail.php?phish_id=8104176,2023-04-04T20:01:42+00:00,yes,2023-04-05T00:54:49+00:00,yes,Other
8080573,https://app-minharen-exc.org/br/faturamento/,http://www.phishtank.com/phish_detail.php?phish_id=8080573,2023-03-18T01:45:32+00:00,yes,2023-03-18T05:24:17+00:00,yes,Other
8053440,http://qxgnlgjjjg.ego3sewe.club/vnafvra97w/?q=3717065149&id=100,http://www.phishtank.com/phish_detail.php?phish_id=8053440,2023-02-28T16:18:50+00:00,yes,2023-02-28T16:34:57+00:00,yes,Other
8017139,https://hcimportadora.cl/imag/stafag.htm,http://www.phishtank.com/phish_detail.php?phish_id=8017139,2023-01-26T09:00:07+00:00,yes,2023-03-27T23:25:35+00:00,yes,Other
8024944,https://client.mediamack.de/uk2,http://www.phishtank.com/phish_detail.php?phish_id=8024944,2023-02-03T14:15:35+00:00,yes,2023-02-03T14:22:30+00:00,yes,Other
8132109,https://nftstorage.link/ipfs/QmbzjqhWHFw55GBHqTyWb57ZrmN4q4iJw4KqcJLuFKwB1w/earth.html,http://www.phishtank.com/phish_detail.php?phish_id=8132109,2023-04-28T04:30:08+00:00,yes,2023-04-28T04:34:50+00:00,yes,Other
8073972,https://case-100067559219846121.start.page/,http://www.phishtank.com/phish_detail.php?phish_id=8073972,2023-03-14T05:05:39+00:00,yes,2023-03-14T05:07:50+00:00,yes,Facebook
8112034,https://click.connect.metasmask.104-234-239-69.cprapid.com/mainnet/metamask/secure.html,http://www.phishtank.com/phish_detail.php?phish_id=8112034,2023-04-10T18:21:21+00:00,yes,2023-04-10T18:35:34+00:00,yes,Other
8056467,https://0-lx.8090983.xyz/qrlyqkb6/Thwegk/7,http://www.phishtank.com/phish_detail.php?phish_id=8056467,2023-03-02T14:53:02+00:00,yes,2023-03-02T14:55:19+00:00,yes,Other
